               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  26,            0.019498,           0.0011151,           0.0025563,             0.72426,             0.52778,             0.56463,             0.38726,           0.0068034,           0.0035401,           0.0026713,           0.0026314,           0.0026314,           0.0026314
                  27,            0.019583,           0.0011278,           0.0025518,             0.72544,             0.52738,             0.56418,             0.38709,           0.0067905,           0.0035426,           0.0026985,            0.002603,            0.002603,            0.002603
                  28,            0.019654,           0.0011348,           0.0025466,             0.72442,             0.52775,             0.56289,             0.38588,           0.0067912,           0.0035432,           0.0027343,           0.0025747,           0.0025747,           0.0025747
                  29,            0.019582,           0.0011082,           0.0025334,             0.73086,             0.52705,             0.56229,             0.38587,           0.0067765,           0.0035416,           0.0027507,           0.0025463,           0.0025463,           0.0025463
                  30,            0.019374,           0.0011064,           0.0025382,             0.73112,             0.52815,             0.56308,             0.38635,           0.0067652,           0.0035402,           0.0027568,            0.002518,            0.002518,            0.002518
                  31,            0.019498,           0.0011239,           0.0024835,             0.73087,             0.53083,             0.56414,             0.38768,           0.0067577,           0.0035425,           0.0027466,           0.0024897,           0.0024897,           0.0024897
                  32,            0.019446,           0.0011092,           0.0025215,             0.72983,              0.5305,             0.56459,             0.38783,           0.0067529,           0.0035417,           0.0027534,           0.0024613,           0.0024613,           0.0024613
                  33,            0.019403,           0.0011062,           0.0025139,              0.7288,             0.53121,             0.56444,             0.38739,           0.0067453,           0.0035399,           0.0027679,            0.002433,            0.002433,            0.002433
                  34,            0.019467,           0.0011102,           0.0025045,             0.73325,             0.52946,             0.56271,             0.38613,           0.0067416,           0.0035414,            0.002801,           0.0024046,           0.0024046,           0.0024046
                  35,            0.019348,           0.0011006,           0.0024641,             0.73095,             0.53009,             0.56235,             0.38562,           0.0067381,           0.0035416,            0.002816,           0.0023763,           0.0023763,           0.0023763
                  36,            0.019526,           0.0011093,           0.0024856,             0.73598,             0.52759,             0.56354,             0.38663,            0.006743,           0.0035429,           0.0028017,           0.0023479,           0.0023479,           0.0023479
                  37,            0.019335,           0.0010901,           0.0025319,             0.73208,             0.52994,             0.56488,             0.38771,           0.0067445,           0.0035434,           0.0027868,           0.0023196,           0.0023196,           0.0023196
                  38,            0.019366,           0.0010953,           0.0025265,             0.73007,             0.53142,             0.56497,             0.38774,           0.0067444,           0.0035418,           0.0027994,           0.0022912,           0.0022912,           0.0022912
                  39,            0.019317,           0.0010821,           0.0024708,             0.72575,               0.531,             0.56371,             0.38643,           0.0067464,           0.0035381,           0.0028257,           0.0022629,           0.0022629,           0.0022629
                  40,            0.019233,           0.0010837,            0.002441,             0.72073,              0.5327,             0.56267,              0.3857,            0.006737,           0.0035409,            0.002845,           0.0022345,           0.0022345,           0.0022345
                  41,            0.019209,           0.0010794,           0.0024308,             0.71971,             0.53203,             0.56211,             0.38517,           0.0067315,           0.0035429,           0.0028622,           0.0022062,           0.0022062,           0.0022062
                  42,            0.019207,           0.0010762,           0.0024861,             0.72216,             0.53338,             0.56305,             0.38548,            0.006731,           0.0035435,           0.0028588,           0.0021779,           0.0021779,           0.0021779
                  43,            0.019205,           0.0010911,            0.002496,             0.72113,             0.53215,             0.56316,             0.38548,           0.0067234,           0.0035452,           0.0028666,           0.0021495,           0.0021495,           0.0021495
                  44,            0.019341,           0.0010781,           0.0024651,             0.72216,             0.53279,              0.5637,             0.38623,           0.0067102,           0.0035462,           0.0028647,           0.0021212,           0.0021212,           0.0021212
                  45,            0.019139,           0.0010766,           0.0024186,              0.7223,             0.53315,             0.56397,             0.38645,            0.006697,           0.0035481,           0.0028708,           0.0020928,           0.0020928,           0.0020928
                  46,            0.019206,            0.001078,           0.0024651,             0.72067,              0.5321,             0.56377,             0.38632,           0.0066797,           0.0035507,           0.0028713,           0.0020645,           0.0020645,           0.0020645
                  47,            0.019069,           0.0010615,           0.0024269,             0.72763,             0.53157,             0.56481,             0.38677,           0.0066738,           0.0035554,           0.0028617,           0.0020361,           0.0020361,           0.0020361
                  48,            0.019168,           0.0010738,           0.0024302,              0.7308,             0.53211,             0.56455,             0.38642,            0.006668,           0.0035549,           0.0028671,           0.0020078,           0.0020078,           0.0020078
                  49,             0.01919,            0.001078,           0.0024313,             0.73136,             0.53238,             0.56384,             0.38555,           0.0066554,           0.0035561,           0.0028909,           0.0019794,           0.0019794,           0.0019794
                  50,            0.019187,           0.0010764,            0.002412,             0.73235,              0.5324,             0.56444,              0.3859,           0.0066494,           0.0035588,           0.0028831,           0.0019511,           0.0019511,           0.0019511
                  51,            0.019117,           0.0010658,           0.0024315,             0.72776,             0.53454,             0.56396,             0.38543,           0.0066375,           0.0035609,           0.0028928,           0.0019228,           0.0019228,           0.0019228
                  52,            0.019039,           0.0010682,           0.0024254,             0.73122,             0.53368,               0.564,             0.38532,           0.0066257,           0.0035628,           0.0028975,           0.0018944,           0.0018944,           0.0018944
                  53,            0.018921,           0.0010603,           0.0023999,             0.73723,             0.53225,              0.5643,             0.38557,            0.006632,           0.0035649,           0.0028914,           0.0018661,           0.0018661,           0.0018661
                  54,            0.018961,           0.0010652,            0.002378,             0.74131,             0.53139,             0.56589,              0.3868,           0.0066139,           0.0035662,           0.0028723,           0.0018377,           0.0018377,           0.0018377
                  55,            0.019093,           0.0010724,           0.0024241,             0.74776,             0.53061,              0.5662,             0.38662,           0.0066067,           0.0035654,           0.0028754,           0.0018094,           0.0018094,           0.0018094
                  56,            0.019023,           0.0010622,           0.0023829,              0.7474,             0.53108,             0.56668,             0.38698,           0.0065909,            0.003569,           0.0028787,            0.001781,            0.001781,            0.001781
                  57,             0.01904,           0.0010633,           0.0023921,             0.74544,             0.53111,             0.56719,             0.38773,           0.0065754,           0.0035692,           0.0028769,           0.0017527,           0.0017527,           0.0017527
                  58,            0.019006,           0.0010602,           0.0024005,             0.74176,             0.53225,             0.56804,             0.38841,            0.006559,             0.00357,           0.0028697,           0.0017243,           0.0017243,           0.0017243
                  59,            0.018954,            0.001052,           0.0023784,             0.73909,             0.53368,             0.56955,             0.38928,            0.006548,            0.003572,            0.002864,            0.001696,            0.001696,            0.001696
                  60,            0.018965,           0.0010548,           0.0023797,             0.73886,             0.53396,             0.56992,             0.38965,           0.0065407,           0.0035738,           0.0028649,           0.0016677,           0.0016677,           0.0016677
                  61,            0.018897,           0.0010483,           0.0023657,             0.73976,             0.53451,             0.57059,             0.39056,           0.0065345,           0.0035754,           0.0028529,           0.0016393,           0.0016393,           0.0016393
                  62,            0.018929,            0.001049,           0.0023849,             0.73414,             0.53522,             0.57071,             0.39045,           0.0065286,           0.0035779,           0.0028569,            0.001611,            0.001611,            0.001611
                  63,            0.018926,           0.0010416,           0.0023477,             0.74243,             0.53267,             0.57108,              0.3907,           0.0065227,             0.00358,           0.0028528,           0.0015826,           0.0015826,           0.0015826
                  64,            0.018855,           0.0010502,            0.002367,             0.74232,             0.53428,             0.57123,             0.39075,           0.0065219,           0.0035829,           0.0028511,           0.0015543,           0.0015543,           0.0015543
                  65,            0.018802,           0.0010328,           0.0023603,             0.74844,             0.53365,             0.57071,             0.39039,           0.0065169,           0.0035887,            0.002867,           0.0015259,           0.0015259,           0.0015259
                  66,            0.018811,           0.0010524,           0.0023387,             0.74547,             0.53307,             0.56979,             0.38963,           0.0065134,           0.0035904,           0.0028854,           0.0014976,           0.0014976,           0.0014976
                  67,            0.018793,           0.0010401,           0.0023664,             0.73532,             0.53464,             0.56997,             0.38964,           0.0065127,           0.0035929,            0.002894,           0.0014692,           0.0014692,           0.0014692
                  68,            0.018791,            0.001043,           0.0023301,             0.73828,             0.53327,             0.57088,             0.39061,             0.00651,           0.0035949,           0.0028814,           0.0014409,           0.0014409,           0.0014409
                  69,            0.018732,           0.0010308,           0.0022807,             0.72896,             0.53672,             0.57129,             0.39078,           0.0065071,           0.0035908,           0.0028932,           0.0014125,           0.0014125,           0.0014125
                  70,             0.01871,           0.0010331,           0.0023197,             0.72852,             0.53598,             0.56979,             0.38974,            0.006507,           0.0035916,           0.0029244,           0.0013842,           0.0013842,           0.0013842
                  71,            0.018649,           0.0010294,           0.0023199,             0.72827,             0.53452,             0.56874,             0.38874,           0.0065085,           0.0035936,           0.0029643,           0.0013559,           0.0013559,           0.0013559
                  72,             0.01868,           0.0010283,           0.0022858,             0.73009,             0.53213,               0.568,             0.38829,           0.0065103,           0.0035964,            0.002992,           0.0013275,           0.0013275,           0.0013275
                  73,            0.018594,           0.0010217,           0.0022706,             0.72683,             0.53369,             0.56835,             0.38881,           0.0065106,            0.003598,           0.0030006,           0.0012992,           0.0012992,           0.0012992
                  74,             0.01863,           0.0010233,           0.0022835,             0.72531,             0.53434,             0.56821,             0.38896,           0.0065153,           0.0036024,           0.0030165,           0.0012708,           0.0012708,           0.0012708
                  75,            0.018547,           0.0010218,           0.0022744,             0.72676,              0.5349,             0.56815,             0.38902,           0.0065203,            0.003606,           0.0030204,           0.0012425,           0.0012425,           0.0012425
                  76,            0.018568,           0.0010363,           0.0023185,             0.72907,             0.53607,             0.56889,             0.38939,           0.0065265,           0.0036049,           0.0030217,           0.0012141,           0.0012141,           0.0012141
                  77,            0.018639,            0.001019,           0.0022603,             0.73065,             0.53537,              0.5686,             0.38912,           0.0065224,           0.0036097,           0.0030381,           0.0011858,           0.0011858,           0.0011858
                  78,            0.018589,           0.0010185,           0.0022577,              0.7322,             0.53467,             0.56957,             0.38996,           0.0065286,           0.0036111,           0.0030357,           0.0011574,           0.0011574,           0.0011574
                  79,            0.018544,           0.0010114,           0.0022789,             0.73462,             0.53534,             0.56969,             0.38987,           0.0065218,           0.0036133,           0.0030414,           0.0011291,           0.0011291,           0.0011291
                  80,            0.018445,           0.0010064,           0.0022546,             0.73619,             0.53794,             0.57045,             0.39034,           0.0065298,           0.0036132,           0.0030407,           0.0011008,           0.0011008,           0.0011008
                  81,            0.018496,            0.001019,           0.0022361,             0.73904,             0.53773,             0.57157,             0.39151,           0.0065354,           0.0036145,           0.0030344,           0.0010724,           0.0010724,           0.0010724
                  82,            0.018539,           0.0010095,           0.0022642,             0.74331,             0.53766,             0.57222,             0.39187,           0.0065287,           0.0036158,           0.0030321,           0.0010441,           0.0010441,           0.0010441
                  83,             0.01853,           0.0010138,           0.0022678,             0.73918,             0.53807,             0.57126,             0.39084,           0.0065295,           0.0036207,           0.0030571,           0.0010157,           0.0010157,           0.0010157
                  84,            0.018344,           0.0010083,           0.0022502,             0.74041,             0.53751,             0.57126,             0.39044,           0.0065319,           0.0036243,           0.0030645,          0.00098737,          0.00098737,          0.00098737
                  85,             0.01852,           0.0010096,           0.0022816,             0.74006,             0.53737,             0.57155,             0.39072,           0.0065292,           0.0036259,           0.0030752,          0.00095903,          0.00095903,          0.00095903
                  86,            0.018411,           0.0010025,           0.0022451,              0.7415,             0.53726,             0.57152,             0.39087,           0.0065253,           0.0036296,           0.0030675,          0.00093068,          0.00093068,          0.00093068
                  87,            0.018414,          0.00099804,           0.0022346,             0.74683,              0.5369,             0.57236,             0.39127,           0.0065229,           0.0036336,           0.0030735,          0.00090234,          0.00090234,          0.00090234
                  88,            0.018312,          0.00099085,           0.0022415,             0.74526,              0.5373,             0.57287,             0.39162,           0.0065062,           0.0036377,           0.0030917,          0.00087399,          0.00087399,          0.00087399
                  89,            0.018357,          0.00098557,           0.0022255,             0.74575,             0.53732,              0.5724,             0.39149,            0.006507,             0.00364,           0.0031118,          0.00084565,          0.00084565,          0.00084565
                  90,            0.018322,          0.00099968,           0.0022267,             0.74614,             0.53733,             0.57226,             0.39164,           0.0064819,           0.0036444,           0.0031165,           0.0008173,           0.0008173,           0.0008173
                  91,            0.018414,          0.00099528,            0.002187,             0.74859,             0.53805,             0.57338,             0.39239,           0.0064849,           0.0036484,           0.0031112,          0.00078896,          0.00078896,          0.00078896
                  92,            0.018209,          0.00098309,           0.0021555,             0.75019,              0.5383,             0.57483,             0.39354,           0.0064669,           0.0036484,           0.0031025,          0.00076061,          0.00076061,          0.00076061
                  93,            0.018346,          0.00099096,           0.0022239,             0.75099,             0.53866,             0.57537,             0.39381,            0.006473,           0.0036502,           0.0031032,          0.00073227,          0.00073227,          0.00073227
                  94,            0.018341,          0.00099579,           0.0022218,              0.7495,             0.53872,             0.57545,              0.3938,           0.0064608,            0.003651,           0.0031159,          0.00070392,          0.00070392,          0.00070392
                  95,            0.018266,          0.00098699,           0.0021675,             0.74648,             0.53941,             0.57458,             0.39303,           0.0064709,           0.0036589,            0.003132,          0.00067558,          0.00067558,          0.00067558
                  96,            0.018333,          0.00097888,           0.0021813,             0.74852,             0.53837,             0.57516,             0.39362,           0.0064557,           0.0036651,            0.003135,          0.00064723,          0.00064723,          0.00064723
                  97,            0.018175,          0.00097659,           0.0022012,             0.74815,             0.53789,             0.57538,               0.394,           0.0064526,           0.0036721,           0.0031347,          0.00061889,          0.00061889,          0.00061889
                  98,            0.018205,          0.00097644,           0.0021512,              0.7525,             0.53818,             0.57644,             0.39504,           0.0064358,           0.0036742,           0.0031191,          0.00059054,          0.00059054,          0.00059054
                  99,            0.018231,          0.00097649,           0.0022034,             0.75651,             0.53869,             0.57703,             0.39549,           0.0064348,            0.003679,           0.0031182,           0.0005622,           0.0005622,           0.0005622
