name,box_x1,box_y1,box_x2,box_y2,path,class_label,image_path
large_orange_cone,1587,998,1717,1220,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00209.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00209.png
large_orange_cone,384,932,492,1128,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00116.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00116.png
large_orange_cone,768,842,822,930,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00116.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00116.png
large_orange_cone,1154,838,1200,924,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00116.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00116.png
large_orange_cone,1419,919,1533,1087,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00116.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00116.png
large_orange_cone,624,872,700,992,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00088.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00088.png
large_orange_cone,814,824,858,896,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00088.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00088.png
large_orange_cone,1124,826,1158,892,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00088.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00088.png
large_orange_cone,1297,868,1367,976,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00088.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00088.png
large_orange_cone,210,869,306,981,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00185.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00185.png
large_orange_cone,860,867,922,971,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00185.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00185.png
large_orange_cone,958,798,977,820,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00185.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00185.png
large_orange_cone,832,795,847,823,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00185.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00185.png
large_orange_cone,620,1026,688,1138,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00039.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00039.png
large_orange_cone,141,1056,233,1220,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00140.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00140.png
large_orange_cone,1841,1042,1947,1220,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00140.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00140.png
large_orange_cone,1284,863,1348,973,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00140.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00140.png
large_orange_cone,798,865,868,977,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00140.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00140.png
large_orange_cone,607,859,674,958,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00179.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00179.png
large_orange_cone,698,795,716,820,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00179.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00179.png
large_orange_cone,558,797,576,826,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00179.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00179.png
large_orange_cone,943,810,979,874,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00022.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00022.png
large_orange_cone,1012,794,1032,840,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00022.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00022.png
large_orange_cone,1214,798,1238,840,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00022.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00022.png
large_orange_cone,1326,810,1352,872,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00022.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00022.png
large_orange_cone,1714,847,1782,947,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00161.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00161.png
large_orange_cone,1880,774,1904,804,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00161.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00161.png
large_orange_cone,1412,896,1500,1044,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00162.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00162.png
large_orange_cone,768,898,858,1048,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00162.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00162.png
large_orange_cone,291,972,463,1204,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00124.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00124.png
large_orange_cone,784,851,844,947,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00124.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00124.png
large_orange_cone,1205,849,1257,941,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00124.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00124.png
large_orange_cone,1532,955,1678,1161,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00124.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00124.png
large_orange_cone,1674,1036,1772,1220,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00192.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00192.png
large_orange_cone,446,1038,542,1220,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00192.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00192.png
large_orange_cone,848,856,920,978,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00183.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00183.png
large_orange_cone,1250,826,1296,916,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00183.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00183.png
large_orange_cone,984,762,1000,792,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00183.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00183.png
large_orange_cone,341,948,361,974,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00170.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00170.png
large_orange_cone,865,870,937,990,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00225.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00225.png
large_orange_cone,1088,1070,1164,1220,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00225.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00225.png
large_orange_cone,1631,1018,1735,1220,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00187.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00187.png
large_orange_cone,507,1016,609,1220,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00187.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00187.png
large_orange_cone,1602,842,1666,942,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00164.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00164.png
large_orange_cone,1741,764,1761,794,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00164.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00164.png
large_orange_cone,1979,766,1993,803,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00164.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00164.png
large_orange_cone,754,909,854,1067,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00165.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00165.png
large_orange_cone,1446,910,1546,1074,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00165.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00165.png
large_orange_cone,1589,999,1719,1220,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00001.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00001.png
large_orange_cone,273,968,447,1200,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00001.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00001.png
large_orange_cone,651,863,723,975,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00082.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00082.png
large_orange_cone,826,818,866,888,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00082.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00082.png
large_orange_cone,1124,818,1158,884,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00082.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00082.png
large_orange_cone,1287,858,1353,960,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00082.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00082.png
large_orange_cone,244,986,410,1220,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00130.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00130.png
large_orange_cone,786,852,844,952,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00130.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00130.png
large_orange_cone,1225,850,1283,948,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00130.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00130.png
large_orange_cone,1595,974,1763,1208,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00130.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00130.png
large_orange_cone,914,808,948,880,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00028.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00028.png
large_orange_cone,984,791,1012,843,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00028.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00028.png
large_orange_cone,1194,796,1218,844,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00028.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00028.png
large_orange_cone,1309,811,1333,877,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00028.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00028.png
large_orange_cone,943,1042,1033,1220,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00217.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00217.png
large_orange_cone,742,870,815,983,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00217.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00217.png
large_orange_cone,404,944,420,968,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00151.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00151.png
large_orange_cone,452,885,550,1037,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00191.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00191.png
large_orange_cone,966,836,1016,932,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00191.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00191.png
large_orange_cone,871,767,888,799,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00191.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00191.png
large_orange_cone,693,766,709,795,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00191.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00191.png
large_orange_cone,1324,882,1406,1006,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00098.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00098.png
large_orange_cone,1130,830,1168,904,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00098.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00098.png
large_orange_cone,800,834,844,908,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00098.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00098.png
large_orange_cone,562,891,646,1027,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00098.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00098.png
large_orange_cone,432,920,530,1098,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00112.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00112.png
large_orange_cone,769,839,821,923,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00112.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00112.png
large_orange_cone,1141,837,1185,917,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00112.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00112.png
large_orange_cone,1382,908,1486,1060,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00112.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00112.png
large_orange_cone,219,871,301,973,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00171.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00171.png
large_orange_cone,301,806,322,832,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00171.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00171.png
large_orange_cone,357,867,442,978,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00190.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00190.png
large_orange_cone,978,876,1042,984,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00190.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00190.png
large_orange_cone,1081,800,1093,825,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00190.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00190.png
large_orange_cone,951,799,966,827,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00190.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00190.png
large_orange_cone,1055,790,1079,832,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00004.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00004.png
large_orange_cone,998,804,1032,860,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00004.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00004.png
large_orange_cone,1340,806,1366,862,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00004.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00004.png
large_orange_cone,1243,794,1265,834,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00004.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00004.png
large_orange_cone,482,864,564,974,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00193.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00193.png
large_orange_cone,1096,884,1162,998,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00193.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00193.png
large_orange_cone,1195,801,1210,826,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00193.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00193.png
large_orange_cone,1067,802,1081,828,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00193.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00193.png
large_orange_cone,1423,729,1433,746,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00014.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00014.png
large_orange_cone,1027,849,1095,960,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00180.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00180.png
large_orange_cone,1413,828,1458,911,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00180.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00180.png
large_orange_cone,1143,765,1160,791,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00180.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00180.png
large_orange_cone,741,840,795,930,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00060.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00060.png
large_orange_cone,857,812,891,871,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00060.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00060.png
large_orange_cone,1108,812,1142,870,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00060.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00060.png
large_orange_cone,1238,836,1296,922,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00060.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00060.png
large_orange_cone,1320,901,1396,1039,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00199.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00199.png
large_orange_cone,670,867,748,978,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00199.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00199.png
large_orange_cone,1404,802,1421,829,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00199.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00199.png
large_orange_cone,1267,799,1282,829,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00199.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00199.png
large_orange_cone,745,863,804,959,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00182.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00182.png
large_orange_cone,838,795,856,820,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00182.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00182.png
large_orange_cone,706,796,721,825,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00182.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00182.png
large_orange_cone,1335,846,1399,947,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00172.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00172.png
large_orange_cone,1742,836,1794,923,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00172.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00172.png
large_orange_cone,1445,768,1463,794,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00172.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00172.png
large_orange_cone,1630,771,1643,796,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00172.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00172.png
large_orange_cone,1792,852,1862,952,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00157.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00157.png
large_orange_cone,1994,780,2018,812,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00157.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00157.png
large_orange_cone,270,938,288,962,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00127.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00127.png
large_orange_cone,706,932,828,1121,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00173.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00173.png
large_orange_cone,1510,938,1636,1134,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00173.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00173.png
large_orange_cone,608,971,759,1197,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00181.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00181.png
large_orange_cone,1554,971,1713,1209,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00181.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00181.png
large_orange_cone,799,970,812,991,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00189.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00189.png
large_orange_cone,1846,848,1914,950,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00153.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00153.png
large_orange_cone,240,912,360,1094,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00194.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00194.png
large_orange_cone,857,844,909,948,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00194.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00194.png
large_orange_cone,577,772,595,803,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00194.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00194.png
large_orange_cone,771,771,789,802,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00194.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00194.png
large_orange_cone,1268,858,1330,950,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00074.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00074.png
large_orange_cone,1118,824,1154,884,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00074.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00074.png
large_orange_cone,698,859,758,961,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00074.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00074.png
large_orange_cone,844,824,878,888,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00074.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00074.png
large_orange_cone,766,831,813,913,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00052.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00052.png
large_orange_cone,863,806,896,861,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00052.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00052.png
large_orange_cone,1103,804,1135,862,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00052.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00052.png
large_orange_cone,1224,826,1274,906,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00052.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00052.png
large_orange_cone,656,867,740,1001,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00186.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00186.png
large_orange_cone,1100,829,1148,921,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00186.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00186.png
large_orange_cone,832,763,850,791,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00186.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00186.png
large_orange_cone,1003,763,1017,788,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00186.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00186.png
large_orange_cone,597,968,659,1060,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00015.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00015.png
large_orange_cone,1908,840,1976,938,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00147.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00147.png
large_orange_cone,677,858,741,968,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00078.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00078.png
large_orange_cone,834,819,874,885,./fsoco_bounding_boxes_train/pwrrt/ann/pwrrt_00078.png.json,1,./fsoco_bounding_boxes_train/pwrrt/img/pwrrt_00078.png
