class_label,x_center,y_center,width,height,rotate_image_path,rotate_label_path
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00150_jpg_orange_cone_3_250.jpg,./augmentation/labels/BME_00150_jpg_orange_cone_3_250.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00156_jpg_orange_cone_1_50.jpg,./augmentation/labels/BME_00156_jpg_orange_cone_1_50.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00156_jpg_orange_cone_1_100.jpg,./augmentation/labels/BME_00156_jpg_orange_cone_1_100.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00156_jpg_orange_cone_1_150.jpg,./augmentation/labels/BME_00156_jpg_orange_cone_1_150.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00156_jpg_orange_cone_1_200.jpg,./augmentation/labels/BME_00156_jpg_orange_cone_1_200.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00156_jpg_orange_cone_1_250.jpg,./augmentation/labels/BME_00156_jpg_orange_cone_1_250.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00158_jpg_orange_cone_5_50.jpg,./augmentation/labels/BME_00158_jpg_orange_cone_5_50.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00158_jpg_orange_cone_5_100.jpg,./augmentation/labels/BME_00158_jpg_orange_cone_5_100.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00158_jpg_orange_cone_5_150.jpg,./augmentation/labels/BME_00158_jpg_orange_cone_5_150.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00158_jpg_orange_cone_5_200.jpg,./augmentation/labels/BME_00158_jpg_orange_cone_5_200.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00158_jpg_orange_cone_5_250.jpg,./augmentation/labels/BME_00158_jpg_orange_cone_5_250.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00158_jpg_orange_cone_6_50.jpg,./augmentation/labels/BME_00158_jpg_orange_cone_6_50.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00158_jpg_orange_cone_6_100.jpg,./augmentation/labels/BME_00158_jpg_orange_cone_6_100.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00158_jpg_orange_cone_6_150.jpg,./augmentation/labels/BME_00158_jpg_orange_cone_6_150.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00158_jpg_orange_cone_6_200.jpg,./augmentation/labels/BME_00158_jpg_orange_cone_6_200.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00158_jpg_orange_cone_6_250.jpg,./augmentation/labels/BME_00158_jpg_orange_cone_6_250.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00158_jpg_orange_cone_7_50.jpg,./augmentation/labels/BME_00158_jpg_orange_cone_7_50.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00158_jpg_orange_cone_7_100.jpg,./augmentation/labels/BME_00158_jpg_orange_cone_7_100.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00158_jpg_orange_cone_7_150.jpg,./augmentation/labels/BME_00158_jpg_orange_cone_7_150.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00158_jpg_orange_cone_7_200.jpg,./augmentation/labels/BME_00158_jpg_orange_cone_7_200.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00158_jpg_orange_cone_7_250.jpg,./augmentation/labels/BME_00158_jpg_orange_cone_7_250.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00158_jpg_orange_cone_9_50.jpg,./augmentation/labels/BME_00158_jpg_orange_cone_9_50.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00158_jpg_orange_cone_9_100.jpg,./augmentation/labels/BME_00158_jpg_orange_cone_9_100.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00158_jpg_orange_cone_9_150.jpg,./augmentation/labels/BME_00158_jpg_orange_cone_9_150.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00158_jpg_orange_cone_9_200.jpg,./augmentation/labels/BME_00158_jpg_orange_cone_9_200.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00158_jpg_orange_cone_9_250.jpg,./augmentation/labels/BME_00158_jpg_orange_cone_9_250.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00158_jpg_orange_cone_10_50.jpg,./augmentation/labels/BME_00158_jpg_orange_cone_10_50.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00158_jpg_orange_cone_10_100.jpg,./augmentation/labels/BME_00158_jpg_orange_cone_10_100.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00158_jpg_orange_cone_10_150.jpg,./augmentation/labels/BME_00158_jpg_orange_cone_10_150.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00158_jpg_orange_cone_10_200.jpg,./augmentation/labels/BME_00158_jpg_orange_cone_10_200.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00158_jpg_orange_cone_10_250.jpg,./augmentation/labels/BME_00158_jpg_orange_cone_10_250.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00175_jpg_orange_cone_0_50.jpg,./augmentation/labels/BME_00175_jpg_orange_cone_0_50.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00175_jpg_orange_cone_0_100.jpg,./augmentation/labels/BME_00175_jpg_orange_cone_0_100.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00175_jpg_orange_cone_0_150.jpg,./augmentation/labels/BME_00175_jpg_orange_cone_0_150.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00175_jpg_orange_cone_0_200.jpg,./augmentation/labels/BME_00175_jpg_orange_cone_0_200.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00175_jpg_orange_cone_0_250.jpg,./augmentation/labels/BME_00175_jpg_orange_cone_0_250.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00175_jpg_orange_cone_2_50.jpg,./augmentation/labels/BME_00175_jpg_orange_cone_2_50.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00175_jpg_orange_cone_2_100.jpg,./augmentation/labels/BME_00175_jpg_orange_cone_2_100.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00175_jpg_orange_cone_2_150.jpg,./augmentation/labels/BME_00175_jpg_orange_cone_2_150.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00175_jpg_orange_cone_2_200.jpg,./augmentation/labels/BME_00175_jpg_orange_cone_2_200.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00175_jpg_orange_cone_2_250.jpg,./augmentation/labels/BME_00175_jpg_orange_cone_2_250.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00175_jpg_orange_cone_3_50.jpg,./augmentation/labels/BME_00175_jpg_orange_cone_3_50.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00175_jpg_orange_cone_3_100.jpg,./augmentation/labels/BME_00175_jpg_orange_cone_3_100.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00175_jpg_orange_cone_3_150.jpg,./augmentation/labels/BME_00175_jpg_orange_cone_3_150.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00175_jpg_orange_cone_3_200.jpg,./augmentation/labels/BME_00175_jpg_orange_cone_3_200.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00175_jpg_orange_cone_3_250.jpg,./augmentation/labels/BME_00175_jpg_orange_cone_3_250.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00225_jpg_orange_cone_1_50.jpg,./augmentation/labels/BME_00225_jpg_orange_cone_1_50.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00225_jpg_orange_cone_1_100.jpg,./augmentation/labels/BME_00225_jpg_orange_cone_1_100.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00225_jpg_orange_cone_1_150.jpg,./augmentation/labels/BME_00225_jpg_orange_cone_1_150.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00225_jpg_orange_cone_1_200.jpg,./augmentation/labels/BME_00225_jpg_orange_cone_1_200.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00225_jpg_orange_cone_1_250.jpg,./augmentation/labels/BME_00225_jpg_orange_cone_1_250.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00243_jpg_orange_cone_5_50.jpg,./augmentation/labels/BME_00243_jpg_orange_cone_5_50.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00243_jpg_orange_cone_5_100.jpg,./augmentation/labels/BME_00243_jpg_orange_cone_5_100.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00243_jpg_orange_cone_5_150.jpg,./augmentation/labels/BME_00243_jpg_orange_cone_5_150.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00243_jpg_orange_cone_5_200.jpg,./augmentation/labels/BME_00243_jpg_orange_cone_5_200.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00243_jpg_orange_cone_5_250.jpg,./augmentation/labels/BME_00243_jpg_orange_cone_5_250.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00243_jpg_orange_cone_6_50.jpg,./augmentation/labels/BME_00243_jpg_orange_cone_6_50.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00243_jpg_orange_cone_6_100.jpg,./augmentation/labels/BME_00243_jpg_orange_cone_6_100.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00243_jpg_orange_cone_6_150.jpg,./augmentation/labels/BME_00243_jpg_orange_cone_6_150.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00243_jpg_orange_cone_6_200.jpg,./augmentation/labels/BME_00243_jpg_orange_cone_6_200.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00243_jpg_orange_cone_6_250.jpg,./augmentation/labels/BME_00243_jpg_orange_cone_6_250.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00243_jpg_orange_cone_7_50.jpg,./augmentation/labels/BME_00243_jpg_orange_cone_7_50.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00243_jpg_orange_cone_7_100.jpg,./augmentation/labels/BME_00243_jpg_orange_cone_7_100.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00243_jpg_orange_cone_7_150.jpg,./augmentation/labels/BME_00243_jpg_orange_cone_7_150.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00243_jpg_orange_cone_7_200.jpg,./augmentation/labels/BME_00243_jpg_orange_cone_7_200.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00243_jpg_orange_cone_7_250.jpg,./augmentation/labels/BME_00243_jpg_orange_cone_7_250.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00243_jpg_orange_cone_8_50.jpg,./augmentation/labels/BME_00243_jpg_orange_cone_8_50.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00243_jpg_orange_cone_8_100.jpg,./augmentation/labels/BME_00243_jpg_orange_cone_8_100.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00243_jpg_orange_cone_8_150.jpg,./augmentation/labels/BME_00243_jpg_orange_cone_8_150.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00243_jpg_orange_cone_8_200.jpg,./augmentation/labels/BME_00243_jpg_orange_cone_8_200.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00243_jpg_orange_cone_8_250.jpg,./augmentation/labels/BME_00243_jpg_orange_cone_8_250.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00243_jpg_orange_cone_10_50.jpg,./augmentation/labels/BME_00243_jpg_orange_cone_10_50.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00243_jpg_orange_cone_10_100.jpg,./augmentation/labels/BME_00243_jpg_orange_cone_10_100.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00243_jpg_orange_cone_10_150.jpg,./augmentation/labels/BME_00243_jpg_orange_cone_10_150.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00243_jpg_orange_cone_10_200.jpg,./augmentation/labels/BME_00243_jpg_orange_cone_10_200.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00243_jpg_orange_cone_10_250.jpg,./augmentation/labels/BME_00243_jpg_orange_cone_10_250.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00245_jpg_orange_cone_1_50.jpg,./augmentation/labels/BME_00245_jpg_orange_cone_1_50.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00245_jpg_orange_cone_1_100.jpg,./augmentation/labels/BME_00245_jpg_orange_cone_1_100.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00245_jpg_orange_cone_1_150.jpg,./augmentation/labels/BME_00245_jpg_orange_cone_1_150.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00245_jpg_orange_cone_1_200.jpg,./augmentation/labels/BME_00245_jpg_orange_cone_1_200.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00245_jpg_orange_cone_1_250.jpg,./augmentation/labels/BME_00245_jpg_orange_cone_1_250.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00257_jpg_orange_cone_2_50.jpg,./augmentation/labels/BME_00257_jpg_orange_cone_2_50.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00257_jpg_orange_cone_2_100.jpg,./augmentation/labels/BME_00257_jpg_orange_cone_2_100.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00257_jpg_orange_cone_2_150.jpg,./augmentation/labels/BME_00257_jpg_orange_cone_2_150.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00257_jpg_orange_cone_2_200.jpg,./augmentation/labels/BME_00257_jpg_orange_cone_2_200.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00257_jpg_orange_cone_2_250.jpg,./augmentation/labels/BME_00257_jpg_orange_cone_2_250.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00299_jpg_orange_cone_0_50.jpg,./augmentation/labels/BME_00299_jpg_orange_cone_0_50.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00299_jpg_orange_cone_0_100.jpg,./augmentation/labels/BME_00299_jpg_orange_cone_0_100.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00299_jpg_orange_cone_0_150.jpg,./augmentation/labels/BME_00299_jpg_orange_cone_0_150.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00299_jpg_orange_cone_0_200.jpg,./augmentation/labels/BME_00299_jpg_orange_cone_0_200.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00299_jpg_orange_cone_0_250.jpg,./augmentation/labels/BME_00299_jpg_orange_cone_0_250.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00308_jpg_orange_cone_0_50.jpg,./augmentation/labels/BME_00308_jpg_orange_cone_0_50.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00308_jpg_orange_cone_0_100.jpg,./augmentation/labels/BME_00308_jpg_orange_cone_0_100.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00308_jpg_orange_cone_0_150.jpg,./augmentation/labels/BME_00308_jpg_orange_cone_0_150.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00308_jpg_orange_cone_0_200.jpg,./augmentation/labels/BME_00308_jpg_orange_cone_0_200.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00308_jpg_orange_cone_0_250.jpg,./augmentation/labels/BME_00308_jpg_orange_cone_0_250.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00308_jpg_orange_cone_1_50.jpg,./augmentation/labels/BME_00308_jpg_orange_cone_1_50.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00308_jpg_orange_cone_1_100.jpg,./augmentation/labels/BME_00308_jpg_orange_cone_1_100.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00308_jpg_orange_cone_1_150.jpg,./augmentation/labels/BME_00308_jpg_orange_cone_1_150.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00308_jpg_orange_cone_1_200.jpg,./augmentation/labels/BME_00308_jpg_orange_cone_1_200.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00308_jpg_orange_cone_1_250.jpg,./augmentation/labels/BME_00308_jpg_orange_cone_1_250.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00354_jpg_orange_cone_1_50.jpg,./augmentation/labels/BME_00354_jpg_orange_cone_1_50.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00354_jpg_orange_cone_1_100.jpg,./augmentation/labels/BME_00354_jpg_orange_cone_1_100.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00354_jpg_orange_cone_1_150.jpg,./augmentation/labels/BME_00354_jpg_orange_cone_1_150.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00354_jpg_orange_cone_1_200.jpg,./augmentation/labels/BME_00354_jpg_orange_cone_1_200.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00354_jpg_orange_cone_1_250.jpg,./augmentation/labels/BME_00354_jpg_orange_cone_1_250.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00374_jpg_orange_cone_0_50.jpg,./augmentation/labels/BME_00374_jpg_orange_cone_0_50.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00374_jpg_orange_cone_0_100.jpg,./augmentation/labels/BME_00374_jpg_orange_cone_0_100.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00374_jpg_orange_cone_0_150.jpg,./augmentation/labels/BME_00374_jpg_orange_cone_0_150.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00374_jpg_orange_cone_0_200.jpg,./augmentation/labels/BME_00374_jpg_orange_cone_0_200.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00374_jpg_orange_cone_0_250.jpg,./augmentation/labels/BME_00374_jpg_orange_cone_0_250.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00395_jpg_orange_cone_2_50.jpg,./augmentation/labels/BME_00395_jpg_orange_cone_2_50.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00395_jpg_orange_cone_2_100.jpg,./augmentation/labels/BME_00395_jpg_orange_cone_2_100.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00395_jpg_orange_cone_2_150.jpg,./augmentation/labels/BME_00395_jpg_orange_cone_2_150.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00395_jpg_orange_cone_2_200.jpg,./augmentation/labels/BME_00395_jpg_orange_cone_2_200.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00395_jpg_orange_cone_2_250.jpg,./augmentation/labels/BME_00395_jpg_orange_cone_2_250.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00395_jpg_orange_cone_3_50.jpg,./augmentation/labels/BME_00395_jpg_orange_cone_3_50.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00395_jpg_orange_cone_3_100.jpg,./augmentation/labels/BME_00395_jpg_orange_cone_3_100.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00395_jpg_orange_cone_3_150.jpg,./augmentation/labels/BME_00395_jpg_orange_cone_3_150.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00395_jpg_orange_cone_3_200.jpg,./augmentation/labels/BME_00395_jpg_orange_cone_3_200.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00395_jpg_orange_cone_3_250.jpg,./augmentation/labels/BME_00395_jpg_orange_cone_3_250.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00401_jpg_orange_cone_0_50.jpg,./augmentation/labels/BME_00401_jpg_orange_cone_0_50.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00401_jpg_orange_cone_0_100.jpg,./augmentation/labels/BME_00401_jpg_orange_cone_0_100.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00401_jpg_orange_cone_0_150.jpg,./augmentation/labels/BME_00401_jpg_orange_cone_0_150.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00401_jpg_orange_cone_0_200.jpg,./augmentation/labels/BME_00401_jpg_orange_cone_0_200.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00401_jpg_orange_cone_0_250.jpg,./augmentation/labels/BME_00401_jpg_orange_cone_0_250.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00401_jpg_orange_cone_2_50.jpg,./augmentation/labels/BME_00401_jpg_orange_cone_2_50.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00401_jpg_orange_cone_2_100.jpg,./augmentation/labels/BME_00401_jpg_orange_cone_2_100.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00401_jpg_orange_cone_2_150.jpg,./augmentation/labels/BME_00401_jpg_orange_cone_2_150.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00401_jpg_orange_cone_2_200.jpg,./augmentation/labels/BME_00401_jpg_orange_cone_2_200.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00401_jpg_orange_cone_2_250.jpg,./augmentation/labels/BME_00401_jpg_orange_cone_2_250.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00401_jpg_orange_cone_3_50.jpg,./augmentation/labels/BME_00401_jpg_orange_cone_3_50.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00401_jpg_orange_cone_3_100.jpg,./augmentation/labels/BME_00401_jpg_orange_cone_3_100.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00401_jpg_orange_cone_3_150.jpg,./augmentation/labels/BME_00401_jpg_orange_cone_3_150.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00401_jpg_orange_cone_3_200.jpg,./augmentation/labels/BME_00401_jpg_orange_cone_3_200.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00401_jpg_orange_cone_3_250.jpg,./augmentation/labels/BME_00401_jpg_orange_cone_3_250.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00425_jpg_orange_cone_1_50.jpg,./augmentation/labels/BME_00425_jpg_orange_cone_1_50.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00425_jpg_orange_cone_1_100.jpg,./augmentation/labels/BME_00425_jpg_orange_cone_1_100.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00425_jpg_orange_cone_1_150.jpg,./augmentation/labels/BME_00425_jpg_orange_cone_1_150.txt
2,0.5,0.5,1.0,1.0,./augmentation/images/BME_00425_jpg_orange_cone_1_200.jpg,./augmentation/labels/BME_00425_jpg_orange_cone_1_200.txt
